year,month,pv_kwh,pv_used_kwh,load_kwh,gen_dc_kwh,genset_h,fuel_l
2019,10,1094.9458916783256,894.419637598585,894.9666,26.794556537825716,2.937999620375627,9.70430177639222
2019,11,386.17646773213244,383.1737998708304,864.0,515.5414963990805,56.528672850776374,186.71591941620073
2019,12,520.8788334170904,510.77605572211115,892.8,415.2112430577851,45.527548580897495,150.37887258538868
2020,1,818.6356178532701,752.6315416758055,892.8,154.9885484629596,16.99435838409645,56.13288072322767
2020,2,813.3798357708637,689.9967773095548,835.1999999999999,200.023790054474,21.932433120008117,72.44349121457226
2020,3,823.1929619027233,696.1328877886165,891.6,201.40355239693776,22.08372285054142,72.94320577906105
2020,4,1073.477140238646,837.4686684853414,864.0,71.1929427706981,7.806243724857248,25.784259576043635
2020,5,962.4869905758369,825.2062436326594,894.838,71.52171680352089,7.842293509157993,25.903333106006702
2020,6,888.2968537378703,801.9289844308807,868.1164,124.02959438698248,13.599736226642818,44.920340869820215
2020,7,1178.957496353706,935.9824764496434,910.6232,0.0,0.0,0.0
2020,8,1044.995476238175,909.3972145860854,910.5927,27.129404262858706,2.9747153796994197,9.825575042037476
2020,9,929.90533575121,781.9493555279957,873.6133,104.7088792738447,11.481236762482974,37.922872942746785
2020,10,837.3316651344154,771.4672466851836,894.0221,157.46045280939057,17.26540052734546,57.028141135777425
2020,11,818.1908581831143,742.2758995312662,864.0,158.42494255834336,17.37115598227449,57.37745460811877
2020,12,442.10025895470113,425.6560677702175,892.8,474.0367311801089,51.97771175220493,171.6839569997072
2021,1,455.7521432376988,432.6973630578739,892.8,491.5232095673735,53.89508876835236,178.01711138637597
2021,2,730.5828112875295,610.2792940932784,806.4,253.24376934098478,27.767957164581667,91.71840396786065
2021,3,1015.5032564112421,816.574382513046,891.6,105.15212364085143,11.529838118514412,38.083404694486994
2021,4,912.2008344232803,767.8360325160651,864.0002,123.10527608546529,13.498385535686985,44.58557646636004
2021,5,1034.78690756825,861.9732059021997,893.5444,48.84388225970493,5.355688844265892,17.69000254621158
2021,6,1062.7588453896929,913.67896103008,879.1974,0.0,0.0,0.0
2021,7,1092.0124057243602,923.7488884190027,920.7263,22.91623033490167,2.5127445542655344,8.299671406513431
2021,8,1100.1047736627456,917.0920163710729,916.1133,25.797298361245154,2.828651136101443,9.343120419244158
