time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-03-27 08:00:00+00:00,4.37,51.7,533.0,542.34,215.0,283.1,3.17,53.0,93230.0
1990-03-27 09:00:00+00:00,5.18,53.8,733.0,873.22,130.0,291.45,4.07,53.0,93230.0
1990-03-27 10:00:00+00:00,6.01,49.95,802.0,885.57,138.0,289.9,4.28,51.0,93220.0
1990-03-27 11:00:00+00:00,7.22,48.25,811.0,877.56,144.0,289.9,4.28,50.0,93220.0
1990-03-27 12:00:00+00:00,8.44,43.25,553.0,270.59,358.0,289.9,4.28,51.0,93200.0
1990-03-27 13:00:00+00:00,9.39,38.7,399.0,122.99,321.0,273.65,4.14,54.0,93190.0
1990-03-27 14:00:00+00:00,9.69,38.7,292.0,92.76,245.0,264.15,3.93,53.0,93170.0
1990-03-27 15:00:00+00:00,9.4,37.2,254.0,297.06,151.0,259.1,3.86,53.0,93160.0
1990-03-27 16:00:00+00:00,8.55,38.4,128.0,478.03,49.0,255.25,3.52,48.0,93160.0
1990-03-27 17:00:00+00:00,7.04,39.55,0.0,0.0,0.0,248.65,3.52,44.0,93170.0
1990-03-27 18:00:00+00:00,5.73,42.55,0.0,0.0,0.0,248.1,3.59,43.0,93230.0
1990-03-27 19:00:00+00:00,4.43,47.7,0.0,0.0,0.0,241.5,3.93,43.0,93270.0
1990-03-27 20:00:00+00:00,3.46,53.5,0.0,0.0,0.0,241.7,4.0,45.0,93320.0
1990-03-27 21:00:00+00:00,2.93,57.8,0.0,0.0,0.0,255.25,3.86,48.0,93360.0
1990-03-27 22:00:00+00:00,2.49,60.05,0.0,0.0,0.0,247.7,3.52,49.0,93380.0
1990-03-27 23:00:00+00:00,2.16,62.35,0.0,0.0,0.0,246.95,3.03,49.0,93370.0
1990-03-28 00:00:00+00:00,1.96,59.95,0.0,0.0,0.0,250.05,2.83,48.0,93370.0
1990-03-28 01:00:00+00:00,1.64,62.25,0.0,0.0,0.0,239.7,2.83,48.0,93350.0
1990-03-28 02:00:00+00:00,1.39,59.8,0.0,0.0,0.0,235.15,2.97,49.0,93350.0
1990-03-28 03:00:00+00:00,1.15,59.7,0.0,0.0,0.0,233.4,2.83,51.0,93330.0
1990-03-28 04:00:00+00:00,0.83,55.05,0.0,0.0,0.0,231.05,2.62,51.0,93320.0
1990-03-28 05:00:00+00:00,0.5,57.2,58.0,322.73,28.0,223.9,2.55,51.0,93320.0
1990-03-28 06:00:00+00:00,1.46,53.0,255.0,650.88,73.0,218.65,2.28,49.0,93350.0
1990-03-28 07:00:00+00:00,3.94,35.75,450.0,771.7,103.0,221.2,3.38,50.0,93380.0
1990-03-28 08:00:00+00:00,5.86,34.75,606.0,786.17,141.0,225.45,4.07,52.0,93400.0
1990-03-28 09:00:00+00:00,7.73,35.15,754.0,900.18,128.0,229.3,4.28,54.0,93380.0
1990-03-28 10:00:00+00:00,9.13,34.2,829.0,923.92,132.0,234.55,4.34,53.0,93380.0
1990-03-28 11:00:00+00:00,10.03,33.1,837.0,914.46,138.0,239.75,4.69,54.0,93380.0
1990-03-28 12:00:00+00:00,10.7,33.25,791.0,912.08,130.0,242.65,4.55,55.0,93350.0
1990-03-28 13:00:00+00:00,11.05,33.4,685.0,887.03,119.0,246.15,4.41,55.0,93310.0
1990-03-28 14:00:00+00:00,10.93,33.4,518.0,787.62,116.0,246.75,4.41,54.0,93300.0
1990-03-28 15:00:00+00:00,10.47,33.25,326.0,656.47,96.0,247.7,4.28,52.0,93310.0
1990-03-28 16:00:00+00:00,9.48,34.35,131.0,473.74,51.0,245.75,3.72,46.0,93340.0
1990-03-28 17:00:00+00:00,7.92,36.75,0.0,0.0,0.0,244.4,3.93,45.0,93390.0
1990-03-28 18:00:00+00:00,6.36,42.7,0.0,0.0,0.0,240.95,3.72,46.0,93440.0
1990-03-28 19:00:00+00:00,5.51,46.0,0.0,0.0,0.0,238.05,4.07,48.0,93460.0
1990-03-28 20:00:00+00:00,4.68,47.7,0.0,0.0,0.0,233.6,4.0,49.0,93490.0
1990-03-28 21:00:00+00:00,4.15,47.6,0.0,0.0,0.0,230.5,3.86,49.0,93530.0
1990-03-28 22:00:00+00:00,3.86,43.9,0.0,0.0,0.0,228.95,3.86,50.0,93540.0
1990-03-28 23:00:00+00:00,3.72,43.9,0.0,0.0,0.0,226.8,3.86,51.0,93550.0
1990-03-29 00:00:00+00:00,3.64,43.75,0.0,0.0,0.0,225.85,3.93,50.0,93560.0
1990-03-29 01:00:00+00:00,3.6,42.0,0.0,0.0,0.0,224.8,3.86,49.0,93550.0
1990-03-29 02:00:00+00:00,3.5,42.0,0.0,0.0,0.0,224.3,3.72,49.0,93540.0
1990-03-29 03:00:00+00:00,3.36,42.0,0.0,0.0,0.0,223.7,3.52,49.0,93550.0
1990-03-29 04:00:00+00:00,3.16,43.6,0.0,0.0,0.0,223.5,3.17,48.0,93550.0
1990-03-29 05:00:00+00:00,2.94,47.3,53.0,182.59,35.0,223.7,2.76,47.0,93590.0
1990-03-29 06:00:00+00:00,3.82,47.6,165.0,119.25,131.0,223.5,2.34,46.0,93620.0
1990-03-29 07:00:00+00:00,6.19,39.25,458.0,775.88,105.0,223.3,4.07,44.0,93580.0
1990-03-29 08:00:00+00:00,7.77,33.9,632.0,854.91,122.0,227.6,4.55,47.0,93630.0
1990-03-29 09:00:00+00:00,9.13,34.2,766.0,912.55,127.0,233.2,4.62,46.0,93640.0
1990-03-29 10:00:00+00:00,10.36,33.25,837.0,922.34,137.0,239.0,4.41,43.0,93650.0
1990-03-29 11:00:00+00:00,11.35,32.25,854.0,939.29,132.0,244.4,4.28,41.0,93650.0
1990-03-29 12:00:00+00:00,11.95,32.35,802.0,923.5,129.0,248.65,4.21,40.0,93640.0
1990-03-29 13:00:00+00:00,12.2,33.7,695.0,898.87,118.0,251.95,4.14,38.0,93610.0
1990-03-29 14:00:00+00:00,12.0,33.7,533.0,822.82,110.0,252.75,4.07,37.0,93570.0
1990-03-29 15:00:00+00:00,11.3,34.9,337.0,692.17,92.0,253.15,4.07,36.0,93560.0
1990-03-29 16:00:00+00:00,10.1,37.3,140.0,527.67,49.0,251.4,3.59,36.0,93580.0
1990-03-29 17:00:00+00:00,8.62,41.6,0.0,0.0,0.0,249.45,3.59,39.0,93590.0
1990-03-29 18:00:00+00:00,7.3,46.55,0.0,0.0,0.0,245.6,3.52,42.0,93610.0
1990-03-29 19:00:00+00:00,6.76,50.2,0.0,0.0,0.0,243.85,3.59,47.0,93560.0
1990-03-29 20:00:00+00:00,6.04,51.95,0.0,0.0,0.0,241.3,3.31,49.0,93550.0
1990-03-29 21:00:00+00:00,5.53,53.9,0.0,0.0,0.0,242.1,2.83,49.0,93540.0
1990-03-29 22:00:00+00:00,5.19,55.95,0.0,0.0,0.0,248.1,2.48,48.0,93570.0
1990-03-29 23:00:00+00:00,5.08,55.95,0.0,0.0,0.0,265.5,2.28,47.0,93550.0
1990-03-30 00:00:00+00:00,4.91,55.95,0.0,0.0,0.0,275.75,2.07,47.0,93540.0
1990-03-30 01:00:00+00:00,4.51,58.2,0.0,0.0,0.0,280.7,1.79,48.0,93510.0
1990-03-30 02:00:00+00:00,3.71,62.8,0.0,0.0,0.0,275.4,1.59,49.0,93510.0
1990-03-30 03:00:00+00:00,2.91,70.4,0.0,0.0,0.0,271.7,1.52,50.0,93490.0
1990-03-30 04:00:00+00:00,1.61,78.9,0.0,0.0,0.0,246.55,1.59,50.0,93490.0
1990-03-30 05:00:00+00:00,0.79,78.8,35.0,28.8,32.0,242.85,1.59,50.0,93510.0
1990-03-30 06:00:00+00:00,3.14,79.1,142.0,58.5,125.0,244.6,1.38,48.0,93510.0
1990-03-30 07:00:00+00:00,7.62,58.8,353.0,312.88,209.0,257.6,1.24,44.0,93530.0
1990-03-30 08:00:00+00:00,9.88,43.7,429.0,214.43,300.0,258.55,1.79,44.0,93490.0
1990-03-30 09:00:00+00:00,11.72,37.75,510.0,211.35,361.0,257.95,2.34,46.0,93480.0
1990-03-30 10:00:00+00:00,13.19,32.65,824.0,897.26,139.0,260.1,2.48,45.0,93430.0
1990-03-30 11:00:00+00:00,14.35,30.6,840.0,913.45,134.0,263.4,2.69,44.0,93380.0
1990-03-30 12:00:00+00:00,15.11,30.7,789.0,898.0,131.0,267.05,2.83,44.0,93340.0
1990-03-30 13:00:00+00:00,15.47,31.95,684.0,871.91,121.0,269.6,2.83,45.0,93290.0
1990-03-30 14:00:00+00:00,15.43,31.95,524.0,795.78,112.0,270.95,2.97,49.0,93240.0
1990-03-30 15:00:00+00:00,14.98,31.95,330.0,654.49,96.0,271.3,3.03,51.0,93210.0
1990-03-30 16:00:00+00:00,13.97,34.25,139.0,494.24,52.0,269.6,2.62,49.0,93200.0
1990-03-30 17:00:00+00:00,12.27,36.45,0.0,0.0,0.0,266.5,2.41,47.0,93210.0
1990-03-30 18:00:00+00:00,10.55,40.55,0.0,0.0,0.0,263.2,2.14,43.0,93230.0
1990-03-30 19:00:00+00:00,9.07,50.7,0.0,0.0,0.0,261.45,1.86,45.0,93220.0
1990-03-30 20:00:00+00:00,6.79,61.0,0.0,0.0,0.0,258.95,1.79,45.0,93230.0
1990-03-30 21:00:00+00:00,5.06,68.0,0.0,0.0,0.0,255.65,1.79,46.0,93230.0
1990-03-30 22:00:00+00:00,3.94,70.6,0.0,0.0,0.0,252.95,1.86,47.0,93230.0
1990-03-30 23:00:00+00:00,3.09,76.1,0.0,0.0,0.0,250.4,1.86,47.0,93210.0
1990-03-31 00:00:00+00:00,2.36,76.0,0.0,0.0,0.0,248.3,1.86,47.0,93170.0
1990-03-31 01:00:00+00:00,1.89,78.95,0.0,0.0,0.0,246.25,1.86,46.0,93140.0
1990-03-31 02:00:00+00:00,1.4,82.0,0.0,0.0,0.0,244.8,1.86,46.0,93090.0
1990-03-31 03:00:00+00:00,0.98,81.95,0.0,0.0,0.0,243.05,1.86,46.0,93070.0
1990-03-31 04:00:00+00:00,0.64,85.15,0.0,0.0,0.0,241.7,1.86,47.0,93050.0
1990-03-31 05:00:00+00:00,0.56,85.15,74.0,373.53,33.0,240.75,1.86,49.0,93040.0
1990-03-31 06:00:00+00:00,3.56,79.15,271.0,651.98,78.0,241.15,1.59,48.0,93010.0
1990-03-31 07:00:00+00:00,10.19,61.65,467.0,777.69,105.0,244.6,1.17,43.0,93030.0
1990-03-31 08:00:00+00:00,13.54,39.8,643.0,867.14,117.0,251.6,1.17,41.0,93000.0
1990-03-31 09:00:00+00:00,15.56,33.2,772.0,913.02,124.0,257.95,0.97,30.0,92960.0
1990-03-31 10:00:00+00:00,17.02,28.8,838.0,911.6,138.0,263.2,1.1,21.0,92920.0
1990-03-31 11:00:00+00:00,17.98,25.9,849.0,914.97,138.0,267.65,1.1,17.0,92870.0
1990-03-31 12:00:00+00:00,18.55,25.05,807.0,924.42,126.0,271.3,1.03,21.0,92810.0
1990-03-31 13:00:00+00:00,18.79,25.05,692.0,874.58,124.0,273.85,0.9,22.0,92760.0
1990-03-31 14:00:00+00:00,18.64,25.05,526.0,776.84,121.0,275.4,0.97,25.0,92720.0
1990-03-31 15:00:00+00:00,18.03,25.9,332.0,634.21,103.0,275.2,0.76,27.0,92690.0
1990-03-31 16:00:00+00:00,12.87,39.31,135.0,423.22,59.0,253.99,0.98,33.0,92710.0
1990-03-31 17:00:00+00:00,12.28,43.25,0.0,0.0,0.0,260.11,1.06,28.0,92730.0
1990-03-31 18:00:00+00:00,11.7,47.2,0.0,0.0,0.0,266.24,1.13,34.0,92760.0
1990-03-31 19:00:00+00:00,11.12,51.14,0.0,0.0,0.0,272.37,1.2,32.0,92700.0
1990-03-31 20:00:00+00:00,10.53,55.09,0.0,0.0,0.0,278.5,1.27,42.0,92720.0
1990-03-31 21:00:00+00:00,9.95,59.04,0.0,0.0,0.0,284.62,1.34,46.0,92740.0
1990-03-31 22:00:00+00:00,9.37,62.98,0.0,0.0,0.0,290.75,1.41,46.0,92760.0
1990-03-31 23:00:00+00:00,8.78,66.93,0.0,0.0,0.0,296.88,1.48,47.0,92750.0
1990-04-01 00:00:00+00:00,8.2,70.87,0.0,0.0,0.0,303.01,1.55,128.0,92070.0
1990-04-01 01:00:00+00:00,7.62,74.82,0.0,0.0,0.0,309.14,1.62,124.0,92010.0
1990-04-01 02:00:00+00:00,7.03,78.76,0.0,0.0,0.0,315.26,1.69,122.0,91980.0
1990-04-01 03:00:00+00:00,6.45,82.71,0.0,0.0,0.0,321.39,1.77,99.0,91930.0
1990-04-01 04:00:00+00:00,5.87,86.66,0.0,0.0,0.0,327.52,1.84,63.0,91930.0
1990-04-01 05:00:00+00:00,5.28,90.6,18.0,0.0,18.0,333.65,1.91,29.0,91990.0
1990-04-01 06:00:00+00:00,4.7,94.55,44.0,0.0,44.0,339.77,1.98,38.0,92050.0
1990-04-01 07:00:00+00:00,4.12,98.49,80.0,0.0,80.0,345.9,2.05,45.0,92140.0
1990-04-01 08:00:00+00:00,5.98,76.5,101.0,0.0,101.0,318.15,2.41,48.0,92170.0
1990-04-01 09:00:00+00:00,5.98,76.5,65.0,0.0,65.0,323.55,2.62,51.0,92220.0
1990-04-01 10:00:00+00:00,6.27,70.95,87.0,0.0,87.0,322.6,2.55,55.0,92200.0
1990-04-01 11:00:00+00:00,6.76,65.85,73.0,0.0,73.0,328.2,2.28,57.0,92170.0
1990-04-01 12:00:00+00:00,7.26,65.95,101.0,0.0,101.0,309.45,2.14,56.0,92120.0
1990-04-01 13:00:00+00:00,7.45,65.95,88.0,0.0,88.0,304.2,2.07,51.0,92110.0
1990-04-01 14:00:00+00:00,7.63,65.95,45.0,0.0,45.0,323.2,1.93,48.0,92110.0
1990-04-01 15:00:00+00:00,7.6,61.1,62.0,0.0,62.0,334.0,1.86,55.0,92120.0
1990-04-01 16:00:00+00:00,7.59,58.8,54.0,5.46,53.0,301.5,1.86,39.0,92140.0
1990-04-01 17:00:00+00:00,6.98,56.45,0.0,0.0,0.0,301.1,2.97,20.0,92300.0
1990-04-01 18:00:00+00:00,5.4,63.05,0.0,0.0,0.0,298.8,4.07,26.0,92450.0
1990-04-01 19:00:00+00:00,4.57,67.9,0.0,0.0,0.0,306.95,4.07,39.0,92510.0
1990-04-01 20:00:00+00:00,3.83,57.95,0.0,0.0,0.0,296.5,3.45,40.0,92580.0
1990-04-01 21:00:00+00:00,3.13,51.3,0.0,0.0,0.0,250.6,3.31,43.0,92620.0
1990-04-01 22:00:00+00:00,2.56,49.15,0.0,0.0,0.0,226.6,2.48,47.0,92680.0
1990-04-01 23:00:00+00:00,1.81,51.0,0.0,0.0,0.0,223.15,2.0,47.0,92710.0
1990-04-02 00:00:00+00:00,0.82,55.05,0.0,0.0,0.0,218.3,1.93,45.0,92750.0
1990-04-02 01:00:00+00:00,-0.32,64.45,0.0,0.0,0.0,215.7,1.86,45.0,92730.0
1990-04-02 02:00:00+00:00,-1.39,69.65,0.0,0.0,0.0,214.8,1.79,45.0,92740.0
1990-04-02 03:00:00+00:00,-2.15,75.3,0.0,0.0,0.0,215.95,1.79,46.0,92740.0
1990-04-02 04:00:00+00:00,-2.66,78.3,0.0,0.0,0.0,215.2,1.86,48.0,92780.0
1990-04-02 05:00:00+00:00,-2.71,78.3,81.0,355.81,38.0,217.9,1.79,50.0,92810.0
1990-04-02 06:00:00+00:00,0.49,72.75,276.0,606.26,90.0,216.75,1.45,53.0,92830.0
1990-04-02 07:00:00+00:00,4.4,45.7,470.0,731.35,122.0,226.05,2.07,52.0,92900.0
1990-04-02 08:00:00+00:00,5.99,36.2,638.0,801.38,144.0,220.05,2.55,47.0,92930.0
1990-04-02 09:00:00+00:00,7.43,32.4,766.0,849.76,155.0,226.05,1.59,48.0,92950.0
1990-04-02 10:00:00+00:00,8.7,30.3,838.0,873.02,160.0,231.45,0.34,50.0,92900.0
1990-04-02 11:00:00+00:00,9.68,29.35,845.0,864.66,166.0,235.9,1.03,226.0,92830.0
1990-04-02 12:00:00+00:00,10.07,31.8,784.0,818.09,175.0,238.6,2.48,228.0,92750.0
1990-04-02 13:00:00+00:00,9.66,35.75,673.0,765.81,170.0,240.35,3.38,231.0,92720.0
1990-04-02 14:00:00+00:00,9.04,35.6,525.0,730.42,139.0,240.55,3.17,229.0,92670.0
1990-04-02 15:00:00+00:00,8.5,35.45,338.0,624.86,108.0,239.95,2.69,224.0,92610.0
1990-04-02 16:00:00+00:00,7.73,32.55,140.0,412.6,63.0,238.2,2.48,221.0,92540.0
1990-04-02 17:00:00+00:00,6.51,34.9,0.0,0.0,0.0,236.3,1.72,215.0,92520.0
1990-04-02 18:00:00+00:00,4.81,55.95,0.0,0.0,0.0,236.1,0.97,191.0,92510.0
1990-04-02 19:00:00+00:00,4.7,45.85,0.0,0.0,0.0,234.55,0.9,165.0,92560.0
1990-04-02 20:00:00+00:00,3.63,49.4,0.0,0.0,0.0,235.9,1.1,142.0,92550.0
1990-04-02 21:00:00+00:00,3.23,53.4,0.0,0.0,0.0,254.1,1.17,131.0,92560.0
1990-04-02 22:00:00+00:00,2.78,57.7,0.0,0.0,0.0,281.2,1.17,121.0,92540.0
1990-04-02 23:00:00+00:00,2.35,60.05,0.0,0.0,0.0,276.15,1.1,82.0,92490.0
1990-04-03 00:00:00+00:00,1.47,67.4,0.0,0.0,0.0,279.85,1.31,57.0,92450.0
1990-04-03 01:00:00+00:00,1.66,62.35,0.0,0.0,0.0,287.7,1.79,32.0,92440.0
1990-04-03 02:00:00+00:00,1.37,72.95,0.0,0.0,0.0,293.95,2.0,30.0,92480.0
1990-04-03 03:00:00+00:00,1.49,72.95,0.0,0.0,0.0,292.4,2.48,46.0,92480.0
1990-04-03 04:00:00+00:00,1.81,67.5,0.0,0.0,0.0,302.3,2.9,49.0,92470.0
1990-04-03 05:00:00+00:00,1.96,62.35,69.0,166.21,48.0,301.9,3.03,50.0,92500.0
1990-04-03 06:00:00+00:00,2.22,57.7,145.0,44.85,131.0,279.45,3.1,48.0,92540.0
1990-04-03 07:00:00+00:00,2.35,53.25,469.0,711.1,127.0,299.95,3.31,50.0,92640.0
1990-04-03 08:00:00+00:00,3.26,47.3,635.0,775.81,153.0,280.05,3.79,48.0,92630.0
1990-04-03 09:00:00+00:00,4.6,43.9,761.0,822.28,166.0,255.85,4.0,44.0,92640.0
1990-04-03 10:00:00+00:00,6.31,37.85,832.0,843.89,173.0,231.45,3.86,38.0,92650.0
1990-04-03 11:00:00+00:00,7.47,32.4,833.0,815.91,189.0,220.05,3.66,25.0,92650.0
1990-04-03 12:00:00+00:00,8.01,30.0,782.0,800.57,183.0,221.75,3.59,14.0,92640.0
1990-04-03 13:00:00+00:00,8.2,27.75,678.0,779.78,163.0,223.7,3.52,7.0,92630.0
1990-04-03 14:00:00+00:00,7.97,27.6,530.0,740.65,136.0,224.85,3.59,5.0,92600.0
1990-04-03 15:00:00+00:00,7.36,27.5,340.0,621.72,109.0,224.5,3.45,6.0,92610.0
1990-04-03 16:00:00+00:00,6.43,27.2,146.0,436.58,63.0,222.75,3.03,7.0,92650.0
1990-04-03 17:00:00+00:00,5.28,29.3,0.0,0.0,0.0,221.4,2.28,8.0,92710.0
1990-04-03 18:00:00+00:00,3.87,35.6,0.0,0.0,0.0,219.05,1.93,15.0,92780.0
1990-04-03 19:00:00+00:00,2.22,49.15,0.0,0.0,0.0,214.8,1.59,13.0,92840.0
1990-04-03 20:00:00+00:00,1.01,52.85,0.0,0.0,0.0,212.3,1.38,21.0,92860.0
1990-04-03 21:00:00+00:00,0.21,52.75,0.0,0.0,0.0,209.6,1.38,32.0,92870.0
1990-04-03 22:00:00+00:00,-0.6,56.95,0.0,0.0,0.0,208.4,1.38,47.0,92870.0
1990-04-03 23:00:00+00:00,-1.47,61.55,0.0,0.0,0.0,206.85,1.31,52.0,92840.0
1990-04-04 00:00:00+00:00,-2.09,66.65,0.0,0.0,0.0,206.7,1.31,53.0,92830.0
1990-04-04 01:00:00+00:00,-2.72,72.25,0.0,0.0,0.0,206.4,1.38,55.0,92790.0
1990-04-04 02:00:00+00:00,-2.96,72.1,0.0,0.0,0.0,206.3,1.45,56.0,92760.0
1990-04-04 03:00:00+00:00,-3.16,72.1,0.0,0.0,0.0,210.35,1.38,54.0,92740.0
1990-04-04 04:00:00+00:00,-3.34,75.1,0.0,0.0,0.0,221.0,1.38,55.0,92720.0
1990-04-04 05:00:00+00:00,-2.79,75.2,57.0,68.28,48.0,234.55,1.31,55.0,92720.0
1990-04-04 06:00:00+00:00,-0.06,69.85,170.0,88.21,142.0,252.15,1.03,59.0,92700.0
1990-04-04 07:00:00+00:00,3.17,47.3,192.0,10.29,187.0,244.2,0.83,72.0,92730.0
1990-04-04 08:00:00+00:00,4.46,38.85,254.0,9.58,248.0,258.75,0.69,99.0,92700.0
1990-04-04 09:00:00+00:00,5.54,33.2,316.0,15.11,305.0,282.15,0.83,148.0,92680.0
1990-04-04 10:00:00+00:00,6.44,30.85,456.0,76.42,396.0,287.6,1.24,190.0,92670.0
1990-04-04 11:00:00+00:00,7.06,30.95,475.0,88.24,405.0,289.7,1.66,208.0,92610.0
1990-04-04 12:00:00+00:00,7.33,32.4,387.0,41.23,356.0,292.2,2.07,211.0,92570.0
1990-04-04 13:00:00+00:00,6.96,35.0,315.0,28.61,296.0,297.45,2.21,206.0,92510.0
1990-04-04 14:00:00+00:00,6.48,36.35,238.0,22.41,226.0,299.55,2.07,195.0,92450.0
1990-04-04 15:00:00+00:00,5.81,37.7,134.0,8.0,131.0,302.3,1.86,180.0,92430.0
1990-04-04 16:00:00+00:00,5.21,39.1,63.0,10.33,61.0,306.15,1.59,162.0,92410.0
1990-04-04 17:00:00+00:00,4.5,42.15,0.0,0.0,0.0,305.55,1.59,144.0,92350.0
1990-04-04 18:00:00+00:00,3.88,45.55,0.0,0.0,0.0,306.35,1.66,130.0,92320.0
1990-04-04 19:00:00+00:00,3.82,55.7,0.0,0.0,0.0,300.55,1.17,113.0,92290.0
1990-04-04 20:00:00+00:00,2.93,65.0,0.0,0.0,0.0,286.4,1.17,124.0,92290.0
1990-04-04 21:00:00+00:00,2.34,60.05,0.0,0.0,0.0,287.2,1.38,132.0,92260.0
1990-04-04 22:00:00+00:00,1.54,62.25,0.0,0.0,0.0,275.6,1.52,128.0,92230.0
1990-04-04 23:00:00+00:00,1.03,62.15,0.0,0.0,0.0,276.35,1.66,108.0,92190.0
1990-04-05 00:00:00+00:00,0.8,62.15,0.0,0.0,0.0,286.05,1.72,94.0,92130.0
1990-04-05 01:00:00+00:00,0.19,69.95,0.0,0.0,0.0,294.65,1.79,78.0,92030.0
1990-04-05 02:00:00+00:00,0.3,72.75,0.0,0.0,0.0,296.65,1.86,77.0,91920.0
1990-04-05 03:00:00+00:00,0.56,81.9,0.0,0.0,0.0,307.9,2.07,81.0,91800.0
1990-04-05 04:00:00+00:00,0.65,85.2,0.0,0.0,0.0,309.45,2.14,81.0,91730.0
1990-04-05 05:00:00+00:00,0.85,88.55,14.0,0.0,14.0,316.4,2.0,74.0,91710.0
1990-04-05 06:00:00+00:00,0.96,92.05,38.0,0.0,38.0,313.3,1.79,66.0,91700.0
1990-04-05 07:00:00+00:00,1.59,92.05,58.0,0.0,58.0,316.05,1.59,67.0,91730.0
1990-04-05 08:00:00+00:00,1.57,95.65,78.0,0.0,78.0,320.3,1.72,64.0,91790.0
1990-04-05 09:00:00+00:00,2.21,88.65,178.0,0.0,178.0,313.3,1.93,65.0,91790.0
1990-04-05 10:00:00+00:00,2.78,88.65,125.0,0.0,125.0,311.0,2.07,66.0,91820.0
1990-04-05 11:00:00+00:00,3.5,85.4,215.0,0.0,215.0,314.65,2.21,70.0,91810.0
1990-04-05 12:00:00+00:00,4.78,82.35,98.0,0.0,98.0,308.3,2.21,73.0,91770.0
1990-04-05 13:00:00+00:00,5.13,82.35,79.0,0.0,79.0,304.2,2.07,75.0,91750.0
1990-04-05 14:00:00+00:00,5.21,79.35,65.0,0.0,65.0,299.0,2.0,68.0,91720.0
1990-04-05 15:00:00+00:00,5.1,79.3,72.0,0.0,72.0,301.7,2.0,60.0,91750.0
1990-04-05 16:00:00+00:00,4.46,79.2,27.0,0.0,27.0,299.55,1.79,54.0,91760.0
1990-04-05 17:00:00+00:00,3.74,79.15,0.0,0.0,0.0,304.2,1.86,48.0,91770.0
1990-04-05 18:00:00+00:00,3.08,85.35,0.0,0.0,0.0,306.15,1.86,46.0,91790.0
1990-04-05 19:00:00+00:00,2.73,85.35,0.0,0.0,0.0,304.4,2.14,40.0,91900.0
1990-04-05 20:00:00+00:00,2.26,82.15,0.0,0.0,0.0,299.4,2.34,40.0,91890.0
1990-04-05 21:00:00+00:00,1.9,85.3,0.0,0.0,0.0,304.6,2.34,43.0,91880.0
1990-04-05 22:00:00+00:00,1.74,85.3,0.0,0.0,0.0,304.05,2.48,47.0,91850.0
1990-04-05 23:00:00+00:00,1.62,82.05,0.0,0.0,0.0,301.9,2.62,49.0,91860.0
1990-04-06 00:00:00+00:00,1.55,82.0,0.0,0.0,0.0,298.6,2.9,46.0,91840.0
1990-04-06 01:00:00+00:00,1.44,82.0,0.0,0.0,0.0,299.5,3.31,44.0,91800.0
1990-04-06 02:00:00+00:00,1.37,82.0,0.0,0.0,0.0,300.75,3.38,45.0,91790.0
1990-04-06 03:00:00+00:00,1.45,82.0,0.0,0.0,0.0,306.75,3.66,46.0,91790.0
1990-04-06 04:00:00+00:00,1.5,78.9,0.0,0.0,0.0,306.35,3.86,45.0,91820.0
1990-04-06 05:00:00+00:00,1.6,75.95,48.0,21.03,45.0,300.55,4.07,44.0,91840.0
1990-04-06 06:00:00+00:00,1.75,75.95,55.0,0.0,55.0,296.3,4.0,41.0,91900.0
1990-04-06 07:00:00+00:00,2.44,73.1,334.0,189.52,240.0,305.0,4.0,34.0,91980.0
1990-04-06 08:00:00+00:00,3.08,67.6,540.0,420.13,273.0,296.3,4.76,36.0,92010.0
1990-04-06 09:00:00+00:00,3.29,62.6,698.0,591.6,262.0,301.1,4.9,36.0,92070.0
1990-04-06 10:00:00+00:00,3.34,62.6,698.0,446.16,344.0,299.95,4.9,37.0,92100.0
1990-04-06 11:00:00+00:00,4.07,57.95,752.0,560.51,303.0,299.4,4.9,38.0,92120.0
1990-04-06 12:00:00+00:00,4.28,53.65,701.0,538.65,292.0,300.95,4.97,38.0,92120.0
1990-04-06 13:00:00+00:00,4.99,51.7,606.0,514.12,261.0,298.8,4.97,36.0,92120.0
1990-04-06 14:00:00+00:00,4.52,53.65,261.0,38.73,240.0,286.8,4.62,34.0,92140.0
1990-04-06 15:00:00+00:00,4.03,53.5,188.0,55.01,167.0,284.3,4.41,35.0,92170.0
1990-04-06 16:00:00+00:00,3.35,55.55,83.0,39.9,75.0,270.55,4.07,33.0,92200.0
1990-04-06 17:00:00+00:00,2.5,60.05,0.0,0.0,0.0,262.2,3.24,31.0,92260.0
1990-04-06 18:00:00+00:00,1.7,62.35,0.0,0.0,0.0,273.65,3.31,31.0,92300.0
1990-04-06 19:00:00+00:00,0.85,64.65,0.0,0.0,0.0,269.2,3.17,36.0,92390.0
1990-04-06 20:00:00+00:00,0.47,67.2,0.0,0.0,0.0,262.6,3.52,38.0,92410.0
1990-04-06 21:00:00+00:00,0.26,64.55,0.0,0.0,0.0,263.75,3.31,36.0,92430.0
1990-04-06 22:00:00+00:00,0.11,67.2,0.0,0.0,0.0,284.85,2.62,30.0,92490.0
1990-04-06 23:00:00+00:00,-0.05,69.85,0.0,0.0,0.0,289.9,2.55,31.0,92510.0
1990-04-07 00:00:00+00:00,-0.23,72.65,0.0,0.0,0.0,286.05,2.34,31.0,92520.0
1990-04-07 01:00:00+00:00,-0.27,72.65,0.0,0.0,0.0,282.25,2.14,30.0,92490.0
